timestamp_utc,experiment,noise,p,shots,idle_steps,seed,state,method,n,basis,decode_mode,readout_error_p,readout_mitigated,stabilizer_rounds,readout_error_0to1,readout_error_1to0,single_qubit_gate_error_p,cx_gate_error_p,kept_fraction,success,counts,series
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.04,4000,3,5051,0,baseline_n1,1,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.81,"{'0': 3240, '1': 760}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.04,4000,3,5051,0,bitflip_rep_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.90475,"{'000': 2112, '101': 114, '100': 482, '010': 520, '001': 505, '111': 43, '110': 108, '011': 116}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.04,4000,3,5051,0,bitflip_rep_n5,5,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.9405,"{'00000': 1349, '00100': 275, '10000': 360, '00001': 334, '11000': 65, '00010': 340, '00011': 67, '10010': 65, '01001': 90, '01100': 84, '01000': 341, '00110': 77, '10101': 22, '10100': 81, '11011': 5, '00101': 75, '01010': 85, '10110': 15, '11100': 16, '10011': 21, '10001': 74, '01110': 20, '01111': 6, '11110': 10, '11101': 22, '01101': 23, '01011': 15, '11001': 23, '00111': 19, '11010': 12, '11111': 5, '10111': 4}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.04,4000,3,5051,0,bitflip_rep_n7,7,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.94975,"{'0001001': 53, '0110110': 4, '0101010': 14, '0000001': 225, '1111011': 7, '1000111': 1, '0010000': 216, '1111100': 2, '1000110': 7, '0000000': 850, '0001000': 202, '0011010': 11, '1100100': 11, '1101001': 7, '1110101': 7, '0111010': 6, '0100110': 14, '1001000': 44, '1111010': 1, '1000100': 62, '0000010': 226, '0100000': 217, '0101000': 55, '0101101': 2, '0110011': 5, '1000010': 53, '0000100': 228, '0101100': 9, '0110100': 7, '0000011': 44, '1000101': 16, '1001110': 3, '1110000': 12, '0111101': 2, '0100011': 12, '0001100': 42, '0001101': 9, '0111100': 4, '0100100': 45, '1010001': 13, '1011101': 5, '1011001': 13, '0010101': 11, '0010100': 46, '1101010': 5, '0010010': 48, '0101111': 2, '0110001': 11, '0000110': 44, '1000000': 206, '0101110': 1, '0110010': 15, '1111111': 1, '1000011': 19, '0000101': 42, '1001010': 7, '1110100': 7, '1100000': 56, '0010001': 39, '0110000': 42, '1111101': 8, '1000001': 56, '1110110': 1, '1001100': 11, '0001011': 13, '0111110': 1, '0100010': 48, '1001101': 2, '1110001': 14, '0011011': 2, '0001010': 38, '0111111': 1, '0100001': 60, '1010000': 47, '0011000': 55, '1011100': 6, '1010011': 3, '1011010': 3, '1100101': 4, '1111001': 8, '1001001': 17, '0101001': 13, '0110101': 1, '0101011': 6, '1101000': 9, '1100001': 18, '0111000': 13, '0010110': 5, '0001110': 12, '1101101': 3, '1010010': 14, '0011100': 17, '1110011': 1, '1100011': 3, '1100110': 2, '0010011': 12, '0000111': 12, '1010100': 7, '1011000': 7, '1100010': 16, '0100101': 6, '0111011': 2, '1100111': 1, '0011001': 10, '1011011': 2, '0001111': 3, '1101011': 2, '1010101': 1, '1101100': 6, '1110111': 2, '1001011': 5, '1111000': 2, '1011111': 2, '1011110': 1, '1010110': 3, '0010111': 1, '0111001': 4, '1010111': 1, '0011110': 1, '0011111': 1, '0110111': 1, '1110010': 3, '0011101': 1, '0100111': 2}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.04,4000,3,5051,0,bitflip_stabilizer_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.87525,"{'00000': 1641, '00101': 222, '01100': 25, '00011': 39, '01010': 60, '00100': 197, '10101': 33, '00110': 25, '01011': 233, '10000': 207, '11011': 30, '01001': 68, '00001': 210, '10011': 37, '10111': 49, '00010': 210, '01000': 173, '10010': 197, '11111': 5, '10001': 36, '11100': 9, '11010': 32, '10100': 30, '11001': 33, '00111': 29, '01101': 18, '01110': 40, '11000': 33, '01111': 34, '11101': 12, '10110': 25, '11110': 8}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.06,4000,3,5051,0,baseline_n1,1,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.76975,"{'0': 3079, '1': 921}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.06,4000,3,5051,0,bitflip_rep_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.86875,"{'000': 1817, '100': 547, '001': 521, '010': 590, '110': 161, '111': 50, '101': 141, '011': 173}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.06,4000,3,5051,0,bitflip_rep_n5,5,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.911,"{'01000': 316, '00000': 1072, '00110': 107, '10000': 362, '00001': 309, '11000': 104, '00101': 93, '00100': 292, '00011': 71, '00010': 327, '11001': 28, '10001': 98, '01101': 42, '01100': 102, '01010': 99, '10010': 92, '01001': 116, '11111': 8, '01110': 34, '10100': 84, '01011': 23, '11110': 9, '10110': 32, '11011': 7, '00111': 27, '10011': 32, '11100': 32, '11101': 17, '11010': 30, '10101': 25, '01111': 7, '10111': 3}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.06,4000,3,5051,0,bitflip_rep_n7,7,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.931,"{'1111100': 2, '1000110': 16, '0110111': 1, '0000000': 592, '1001111': 3, '1110011': 4, '0100000': 183, '1101000': 23, '1010001': 15, '0101111': 1, '0110001': 24, '0000110': 50, '1111110': 1, '1000000': 189, '0010100': 36, '1010100': 24, '0011000': 56, '0110101': 6, '0101011': 8, '0000010': 203, '1000100': 71, '1111101': 5, '1000001': 55, '0110000': 59, '1001110': 1, '1110000': 19, '0111101': 3, '0100011': 18, '0001100': 50, '0001110': 19, '1110110': 1, '1001100': 15, '0010000': 202, '1100001': 20, '1100000': 66, '0110011': 7, '0101101': 2, '1000010': 62, '0000100': 195, '0001000': 155, '1100011': 10, '1001101': 8, '1110001': 16, '0111110': 1, '0100010': 47, '0101010': 18, '0110110': 3, '0000001': 211, '0110010': 22, '0101110': 5, '1111111': 3, '1000011': 24, '0000101': 57, '1010000': 54, '1100100': 16, '0011010': 16, '1010010': 8, '0101100': 15, '0110100': 13, '0000011': 61, '0101001': 20, '0010010': 51, '0101000': 69, '1001010': 15, '1110100': 3, '1100010': 23, '0001010': 58, '0111111': 1, '0100001': 58, '1001000': 48, '1101001': 4, '1011100': 4, '0010101': 26, '1001001': 19, '0011100': 13, '0010110': 25, '0010111': 10, '0010001': 58, '0111100': 6, '0100100': 48, '1011101': 6, '0111010': 8, '0100110': 14, '0111011': 1, '0100101': 12, '0011001': 20, '1010011': 11, '0011110': 4, '1100101': 6, '0001001': 55, '0001101': 15, '1111001': 12, '1001011': 7, '1110111': 2, '1000101': 17, '1111000': 9, '0100111': 7, '1110010': 3, '0001011': 7, '0111000': 23, '1101101': 2, '1011000': 21, '1100111': 1, '1010101': 6, '0010011': 18, '1111011': 3, '1000111': 7, '1100110': 3, '1101010': 2, '0111001': 6, '1101011': 4, '0011011': 6, '0000111': 12, '1101100': 8, '1010110': 6, '0011111': 2, '1110101': 5, '1011111': 1, '1011001': 5, '1101111': 2, '0001111': 2, '0011101': 4, '1101110': 3, '1011010': 3}",rounds_1
2026-03-14T02:44:27.814400+00:00,bitflip,bitflip,0.06,4000,3,5051,0,bitflip_stabilizer_n3,3,Z,majority,0.1,False,1,0.1,0.1,0.0,0.01,1.0,0.855,"{'11001': 51, '00000': 1402, '00101': 277, '10010': 285, '01100': 28, '00011': 50, '01010': 61, '10110': 34, '00110': 25, '00100': 187, '01011': 280, '10000': 180, '11011': 40, '01001': 67, '00001': 190, '10011': 46, '10111': 73, '00010': 196, '01000': 150, '10001': 35, '11010': 37, '10100': 33, '11000': 28, '01101': 31, '11101': 15, '01110': 43, '01111': 45, '00111': 41, '11111': 8, '11100': 14, '10101': 36, '11110': 12}",rounds_1
